,Unnamed: 0,name,type,IMDb,originalName,foreignName,nickname,romanPinyin,notableWork,debutWork,activeTime,debutTime,birthPlace,deathPlace,award,language,website,almaMater,education,religion,nationality,ethnicity,agency,hasSibling,hasSpouse,hasParent,hasChild,works
52,234445,['鲍方'],['actor'],['2608824'],[],[],[],['Bao Fong'],[],['《京华春梦》'],['1949年-1999年'],['1948年'],"{'country': 'CHN', 'state': '江西省', 'city': '南昌市'}","{'country': 'HKG', 'state': '香港', 'city': '跑馬地'}",[],['粤语'],[],[],['南昌百花洲小学毕省立一中广西大学法律系广西省立艺术馆'],[],"{'country': 'CHN', 'state': '安徽省', 'city': '黄山市'}",[],[],[],['刘苏'],[],[],['《京华春梦》']
53,235134,['黄日华'],['actor'],['4726171'],['黄日华'],['Felix Wong'],"['Uncle Sunny', '华哥', '喷火华', '辛Sir', 'Stone sir', '黄华', '乔帮主', '靖哥哥']",['Wong Yat Wah'],"['《射雕英雄传》', '《香城浪子》', '《马场大亨》', '《过客》', '《刑警》', '《包青天》', '《义不容情》', '《天龙八部》', '《天地豪情》']",[],['1980年-2021年'],[],"{'country': 'CHN', 'state': '广东省', 'city': '惠州市'}",{},['提名影帝奖'],['粤语、国语、英语'],[],['圣文德书院（中五毕业）'],['无线电视艺员训练班第9期毕业'],['创价学会'],"{'country': 'CHN', 'state': '广东省', 'city': '惠州市'}",[],['无线电视(1980-1990；1993-2001；2009-2010)亚洲电视(1990-1993)'],[],[],[],['黄芷晴'],"['《射雕英雄传》', '《香城浪子》', '《马场大亨》', '《过客》', '《刑警》', '《包青天》', '《义不容情》', '《天龙八部》', '《天地豪情》']"
54,25116,['阿尔莱蒂'],['actor'],[],[],[],[],[],[],[],[],[],{},{},[],[],[],[],[],[],"{'country': 'FRA', 'state': 'Centre-Val de Loire', 'city': 'Épineuil-le-Fleuriel'}",[],[],[],[],[],[],[]
55,237613,['文颂娴'],['actor'],['0541181'],[],['Annie Man'],[],['Man Chung-Han'],"['《天子寻龙》', '《穆桂英大破天门阵》']",['《中国教父II之再起风云》'],['1993年-2021年'],['1993年'],{},{},['亚视十大最受欢迎女艺员'],[],[],['香港培正小学马鞍山崇真中学'],['中学'],[],{},['汉族'],['亚洲电视（1993至2000年）无线电视（2000至2005年）汉传媒（2005年至今）'],[],['李梓慎'],[],['Jamie Lee'],"['《天子寻龙》', '《穆桂英大破天门阵》', '《中国教父II之再起风云》']"
56,237701,['古天乐'],['actor'],['0465503'],[],['Louis Koo'],"['Mr Cool', '古仔', '慈善超人', '会长']",['Koo Tin Lok'],"['《男朋友》', '《圆月弯刀》', '《我家有一只河东狮》', '《单身男女》', '《毒战》', '《刑事侦缉档案IV》', '《创世纪II天地有情》', '《像我这一种男人》', '《(一个男人) 一个女人 和浴室》', '《今期流行》', '《寻秦记》', '《窃听风云》', '《绝世好Bra》', '《神雕侠侣》']",[],['1993年-2021年'],[],"{'country': 'HKG', 'state': '香港', 'city': '中環'}",{},[],['粤语、英语、普通话'],[],['九龙圣德肋撒英文学校合一堂学校迦密中学迦密主恩中学'],['中五'],[],"{'country': 'CHN', 'state': '广东省', 'city': '中山市'}",[],['无线电视（1993年至2001年）天下一电影娱乐有限公司（2013年至今）天高娱乐（2017年至今）'],[],[],"['古振光','李绮雯']",[],"['《男朋友》', '《圆月弯刀》', '《我家有一只河东狮》', '《单身男女》', '《毒战》', '《刑事侦缉档案IV》', '《创世纪II天地有情》', '《像我这一种男人》', '《(一个男人) 一个女人 和浴室》', '《今期流行》', '《寻秦记》', '《窃听风云》', '《绝世好Bra》', '《神雕侠侣》']"
57,238073,['贾静雯'],['actor'],['1747426'],[],['Alyssa Chia'],[],[],"['《我们与恶的距离》', '《飞龙在天》', '《七世夫妻之梁山伯与祝英台》', '《长男的媳妇》', '《倚天屠龙记》']",['《神仙指头》'],['1990年-2021年'],['1990年'],"{'country': 'TWN', 'state': '台北市', 'city': '信義區'}",{},[],['国语、闽南语、英语'],['贾静雯脸书粉丝专页'],[],['北京电影学院表演系（肄业）'],['基督教'],{},[],['（台湾）小小姑娘有限公司、成拾（上海）文化传媒有限公司'],['卫斯理'],[],[],[],"['《我们与恶的距离》', '《飞龙在天》', '《七世夫妻之梁山伯与祝英台》', '《长男的媳妇》', '《倚天屠龙记》', '《神仙指头》']"
58,238526,['张韶涵'],['actor'],['356160'],['张韶涵'],['Angela ChangAngela Zhang'],"['电眼教主', '百变天后', '安琪拉', '励志天后']",['Chang Shao-Han'],"['《爱杀17》', '《遗失的美好》', '《隐形的翅膀》', '《欧若拉》', '《海豚湾恋人》']",['《MVP情人》'],['2001年-2021年'],['1999年'],"{'country': 'TWN', 'state': '南投縣', 'city': '信義鄉'}",{},['颁年度票选最受欢迎女新人奖'],['国语、英语、客家语、台语'],[],[],['台湾中坜新明国小'],['在'],{},['汉族、维吾尔族'],['青田音乐（2002年－2011年）天涵音乐（2012年至今）'],[],[],[],[],"['《爱杀17》', '《遗失的美好》', '《隐形的翅膀》', '《欧若拉》', '《海豚湾恋人》', '《MVP情人》']"
59,238700,['佐治·古尼'],"['actor', 'director']",['0000123'],[],['George Clooney'],[],[],[],[],[],[],{},{},"['最佳剧本', '国家评论协会最佳男主角', '纽约影评人协会最佳男主角', '土星奖最佳男主角']",[],[],['北肯塔基州大学 辛辛纳提大学'],[],[],"{'country': 'USA', 'state': 'Kentucky', 'city': 'Lebanon'}",[],[],[],[],[],[],[]
60,238716,['菲腊·西摩·荷夫曼'],"['actor', 'director']",[],[],[],[],[],[],[],['1991年-2014年'],[],"{'country': 'AUS', 'state': 'Queensland', 'city': 'Philpott'}","{'country': 'USA', 'state': 'New York', 'city': 'New York'}",['威尼斯电影节最佳男演员奖'],[],[],[],[],[],"{'country': 'CHN', 'state': '浙江省', 'city': '金华市'}",[],[],[],[],[],[],[]
61,25295,['周慧敏'],['actor'],['0159514'],[],['Vivian Chow Wai Man'],[],[],"['《Cest La Vie》', '《台下女主角》', '《咖啡在等一个人》', '《感情的分礼》', '《如果你知我苦衷》', '《会错意》', '《得闲炒饭》', '《大时代》', '《自作多情》', '《三人世界》', '《Yes!一族》', '《最爱》', '《情未了》', '《美少女战士》', '《留恋》', '《红叶落索的时候》', '《等一个人咖啡》', '《孤单的心痛》', '《天荒爱未老》', '《自动自觉》', '《痴心换情深》', '《流言》']",['《三人世界》'],"['1986年-1997年', '2004年-2021年']",['1986年'],{},{},[],['粤语、国语、英语'],[],['圣士提反堂中学'],['预科'],['基督教'],{},[],[],[],['倪震'],[],[],"['《Cest La Vie》', '《台下女主角》', '《咖啡在等一个人》', '《感情的分礼》', '《如果你知我苦衷》', '《会错意》', '《得闲炒饭》', '《大时代》', '《自作多情》', '《三人世界》', '《Yes!一族》', '《最爱》', '《情未了》', '《美少女战士》', '《留恋》', '《红叶落索的时候》', '《等一个人咖啡》', '《孤单的心痛》', '《天荒爱未老》', '《自动自觉》', '《痴心换情深》', '《流言》', '《三人世界》']"
62,25306,['张学友'],['actor'],['0156484'],[],['Jacky Cheung'],"['张天王', '七仔', '逃犯克星', '乌蝇哥', '学友仔', '歌神', '友友', '嘉宾王', '乐坛慈父', '学友', '阿哥']",['Cheung Hok Yau'],['《张学友唱片列表张学友列表》'],['《Smile》'],['1985年-2021年'],['1986年'],{},{},['香港电影金像奖'],['粤语、国语、英语、日语'],['http://www.jackycheung.hk'],['北角官立小学地利亚修女纪念学校（太古城）崇文英文书院'],['学历： 崇文英文书院预科毕业学衔： 香港演艺学院荣誉院士'],['佛教'],"{'country': 'CHN', 'state': '天津市', 'city': '天津市'}",[],['环球唱片'],[],[],['张作琪'],[],"['《张学友唱片列表张学友列表》', '《Smile》']"
63,240127,['丽丝·韦花丝潘'],['actor'],['0000702'],[],['Reese Witherspoon'],[],[],"['《为你钟情》', '《那时候，我只剩下勇敢》', '《金法尤物》']",[],['1991年-2021年'],[],"{'country': 'USA', 'state': 'Louisiana', 'city': 'Plaquemine'}",{},[],[],[],[],['史丹福大学主修英国文学'],[],"{'country': 'USA', 'state': 'Louisiana', 'city': 'New Orleans'}",['美国白人'],[],[],[],['约翰·威瑟斯朋贝蒂·瑞丝'],['艾娃·伊丽莎白·菲利普迪肯·里斯·菲利普田纳西·詹姆斯·托特'],"['《为你钟情》', '《那时候，我只剩下勇敢》', '《金法尤物》']"
64,240866,['丽素·慧丝'],['actor'],['0001838'],['Rachel Hannah Weisz'],[],[],[],[],[],['1993年-2021年'],[],"{'country': 'CAN', 'state': 'Ontario', 'city': 'London'}",{},[],[],[],[],[],[],"{'country': 'CAN', 'state': 'Ontario', 'city': 'London'}",[],[],[],['丹尼尔·克雷格'],[],[],[]
65,241088,['倪萍'],['actor'],[],[],[],[],[],[],[],['1982年-2021年'],[],"{'country': 'CHN', 'state': '山东省', 'city': '威海市'}",{},['过授予主持人的国家级大奖'],['汉语、英语'],[],[],['山东艺术学院'],[],{},['汉族'],[],[],[],[],[],[]
66,241173,['亨弗莱·鲍嘉'],['actor'],[],['标题'],[],[],[],[],[],['1921年-1956年'],[],"{'country': 'USA', 'state': 'New York', 'city': 'New York'}","{'country': 'USA', 'state': 'California', 'city': 'Los Angeles'}",[],[],[],[],[],[],{},[],[],[],[],['Dr. Belmont Bogart'],['斯蒂芬·-{A'],[]
67,241247,['莱昂纳多·迪卡普里奥'],['actor'],['0000138'],[],[],['座'],[],[],[],['1989年-2021年'],[],"{'country': 'USA', 'state': 'California', 'city': 'Los Angeles'}",{},['金球奖'],['英语、德语、义大利语'],[],[],['普通教育发展证书（GED）'],[],{},['意大利裔'],[],[],[],[],[],[]
68,25397,['刘志荣'],['actor'],[],[],['David Lau'],"['刘翁', '九斤哥', '亚视台宝']",['Lau Chi Wing'],[],[],['1971年-2008年'],['1988年'],{},{},['香港十大电视明星金球奖'],['粤语、国语、英语'],[],['玛利诺修院学校（小学部）'],['中学毕业'],['罗马天主教'],"{'country': 'CHN', 'state': '广西壮族自治区', 'city': '玉林市'}",['汉族'],[],"['良鸣','杨羚']",['梁淑庄'],['刘克宣'],['刘健乐'],[]
69,241907,['区瑞强'],['actor'],[],[],['Albert Au'],[],['Au Shui Keung'],"['《相识在童年》', '《陌上归人》', '《那天再重聚》']",[],['1977年-2021年'],[],"{'country': 'CHN', 'state': '广东省', 'city': '肇庆市'}",{},[],['粤语、英语、国语'],[],['九龙总商会中文小学香港三育书院格致书院'],['香港浸会学院传理系文凭'],[],"{'country': 'CHN', 'state': '广东省', 'city': '肇庆市'}",[],[],[],['Teresa'],[],"['区昕望','区昕进']","['《相识在童年》', '《陌上归人》', '《那天再重聚》']"
70,242045,['钱壮飞'],"['actor', 'director']",[],[],[],[],[],[],[],[],[],{},{},[],[],[],[],[],[],{},[],[],[],[],[],[],[]
71,243055,['罗嘉良'],['actor'],['0991859'],['罗浩良'],['Gallen Lo'],"['奇哥', '捞家', '嘉良']",['Lo Ka Leung'],['《\n\n \n\n 专辑》'],[],['1984年-2021年'],[],{},{},['杰出表现金奖'],['粤语、国语、英语'],[],['深水埔街坊福利会小学棉纺会职业先修学校'],['中五'],[],{},[],['亚洲电视（1984-1986）无线电视（1986-2003；2007-2010；2016-2017）慈文影视'],[],['苏岩'],[],"['罗裕珹 ','罗咏婷']",['《\n\n \n\n 专辑》']
72,2085406,['袁晓超'],['actor'],[],[],[],[],[],[],[],[],[],{},{},[],[],[' 武术'],[],[],[],"{'country': 'CHN', 'state': '甘肃省', 'city': '兰州市'}",[],[],[],[],[],[],[]
73,243227,['英达'],['actor'],['0948058'],[],['Ying Da'],[],[],[],[],[],[],"{'country': 'CHN', 'state': '北京市', 'city': '北京市'}",{},[],['普通话'],[],[],['北京大学心理学系科学理学学士密苏里大学戏剧表演系导演／表演高级文艺硕士'],[],"{'country': 'CHN', 'state': '北京市', 'city': '北京市'}",['满族'],[],[],[],[],['巴图英如镝'],[]
74,243401,['刘天赐'],['actor'],[],[],[],"['赐官', '阿叔']",['Lau Tin Chi'],['《讲东讲西》'],[],['1974年-2021年'],[],{},{},[],['粤语'],[],['九龙塘学校（小学部）圣公会圣提摩太小学青年会书院'],['香港中文大学新亚书院哲学荣誉文学士'],[],"{'country': 'CHN', 'state': '广东省', 'city': '广州市'}",['汉族'],['香港电台'],['刘高琮'],[],['刘伯华'],[],['《讲东讲西》']
75,243790,['江角真纪子'],['actor'],['0261968'],['平野 真纪子'],['江角 マキコ'],[],['Esumi Makiko'],"['《江角真纪子的恋爱科学》', '《》', '《暴走女法医》', '《GURU GURU 99》', '《庶务二课》', '《三十拉警报》']",[],['1995年-2017年'],[],{},{},[],['日语'],[' 人物简介'],[],['岛根县立大社高等学校'],[],{},[],[],[],['桐岛罗兰'],[],[],"['《江角真纪子的恋爱科学》', '《》', '《暴走女法医》', '《GURU GURU 99》', '《庶务二课》', '《三十拉警报》']"
76,243821,['胡底'],['actor'],[],[],[],[],[],[],[],[],[],{},{},[],[],[],[],[],[],"{'country': 'CHN', 'state': '甘肃省', 'city': '兰州市'}",[],[],[],[],[],[],[]
77,244063,['肖恩·康纳利'],['actor'],['0000125'],[],[],[],[],[],[],[],[],{},"{'country': 'BHS', 'state': 'New Providence', 'city': 'Nassau'}",['英国电影学院奖'],[],[],[],[],[],{},[],[],[],[],[],[],[]
78,244285,['薛家燕'],['actor'],['0803174'],['薛家彦'],['Nancy Sit'],"['Captain Nancy', '登基燕', '十字步天后', '家燕姐', '好姨', '家燕妈妈']",['Sit Ka Yin'],"['《Captain Nancy》', '《皆大欢笑》', '《食神》', '《真情》', '《Sunday扮嘢王》', '《新抱喜相逢》', '《灿烂的外母》', '《皆大欢喜》', '《流行经典50年》']",[],"['1958年-1979年', '1996年-2021年']",[],{},{},"['最喜爱TVB节目主持', '我最爱TVB综艺节目主持人', '无线电视大奖', '无线电视大奖2014', '我最难忘TVB电视女角色', 'Astro华丽台电视剧大奖']",[],[],['圣公会诸圣小学圣公会诸圣中学'],['中五'],['基督新教'],"{'country': 'CHN', 'state': '广东省', 'city': '潮州市'}",[],['环星娱乐TVB（1996年至今）星河娱乐（2018年）'],[],[],['薛沛球'],[],"['《Captain Nancy》', '《皆大欢笑》', '《食神》', '《真情》', '《Sunday扮嘢王》', '《新抱喜相逢》', '《灿烂的外母》', '《皆大欢喜》', '《流行经典50年》']"
79,25743,['杰克·尼科尔森'],"['actor', 'director']",[],[],['Jack Nicholson'],[],[],[],[],['1958年-2021年'],[],"{'country': 'USA', 'state': 'New Jersey', 'city': 'Mullica Twp'}",{},"['AFI终身成就奖', '康城影展最佳男演员奖', '土星奖最佳男主角']",[],[],[],[],[],"{'country': 'USA', 'state': 'Kansas', 'city': 'Stockton'}",[],[],[],['桑德拉·奈特'],[],['詹妮弗·尼科尔森迦勒·詹姆斯·戈达德亨尼·霍尔曼洛林·尼科尔森雷·尼科尔森'],[]
80,244700,['叶玉卿'],['actor'],['0948154'],[],['Veronica Yip'],"['卿姐', '卿卿']",[],"['《白玫瑰》', '《来...寻梦》', '《挡不住的风情》']",['《挡不住的风情》'],"['1985年-1996年', '1996年-2012年']",['1985年'],{},{},"['最健美小姐', '最有性格小姐', '亚洲小姐']",['粤语、英语、国语'],[],[],['香港汉文师范同学会附属学校圣母玫瑰书院'],[],"{'country': 'CHN', 'state': '广东省', 'city': '茂名市'}",[],[],[],"['伍卫国','Boffy']",[],[],"['《白玫瑰》', '《来...寻梦》', '《挡不住的风情》', '《挡不住的风情》']"
81,245279,['马特·戴蒙'],['actor'],['0000354'],[],['Matt Damon'],['座'],[],[],[],['1988年-2021年'],[],{},{},['柏林影展最佳艺术贡献'],[],[],[],[],[],"{'country': 'CHN', 'state': '广东省', 'city': '东莞市'}",[],[],[],[],['肯特·戴蒙南茜·卡尔森-佩奇'],[],[]
82,246940,['吴浩康'],['actor'],['1702742'],['吴伟男'],['Deep Ng'],"['Dom', 'Dom嫂']",[],[],[],['2002年-2021年'],[],{},{},[],['广东话、国语、英语'],['https://eeg.zone/#/artist/222'],['元朗佛教荣茵学校'],[],[],"{'country': 'CHN', 'state': '广东省', 'city': '江门市'}",[],['英皇娱乐'],[],[],[],[],[]
83,247568,['杨丽花'],['actor'],['2697720'],['林丽花'],[],[],['Yang Li-hua'],['《歌仔戏陆文龙王文英与竹芦马薛丁山与樊梨花君臣情深》'],['《安安赶鸡》'],['1950年-2021年'],[],"{'country': 'TWN', 'state': '台北市', 'city': '信義區'}",{},['第28届金钟奖特别贡献奖'],['台语、华语'],[],[],[],[],{},[],[],[],['洪文栋'],"['林火焰 ','杨好 ']",[],"['《歌仔戏陆文龙王文英与竹芦马薛丁山与樊梨花君臣情深》', '《安安赶鸡》']"
84,247776,['二宫和也'],['actor'],['0632497'],['二宫和也'],['にのみや かずなり'],[],['Ninomiya Kazunari'],"['《》', '《检方的罪人》', '《青之炎》', '《大奥》', '《杀戮都市》', '《飞特族、买个家。》', '《陌生的乘客》', '《即使弱小也能取胜》', '《暗杀教室毕业篇》', '《流星之绊》', '《拜启、父亲大人》', '《Stand UP!!》', '《贫穷贵公子》', '《我的长崎母亲》', '《危险放课后》', '《来自硫磺岛的信》', '《最后的食谱～麒麟之舌的记忆～》', '《白金数据》']",['《A·RA·SHI》'],['1999年-2021年'],['1999年'],"{'country': 'JPN', 'state': '', 'city': ''}",{},[],['ja'],[],[],[],[],{},[],['杰尼斯事务所'],[],[],[],[],"['《》', '《检方的罪人》', '《青之炎》', '《大奥》', '《杀戮都市》', '《飞特族、买个家。》', '《陌生的乘客》', '《即使弱小也能取胜》', '《暗杀教室毕业篇》', '《流星之绊》', '《拜启、父亲大人》', '《Stand UP!!》', '《贫穷贵公子》', '《我的长崎母亲》', '《危险放课后》', '《来自硫磺岛的信》', '《最后的食谱～麒麟之舌的记忆～》', '《白金数据》', '《A·RA·SHI》']"
